CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
33005	222.87036	6058487426665	0.43642	0.60903	222.81673	0.05363	841	1	0.46702	0.58531	1	0.45136	0.64403	1	0.45919	0.61467	1	0.37600	0.52224	14.89695	0.99741	1	0.62521	0.48664	15.47227	0.98960	1	-0.03162	-0.00586	0.67362	0.00315	1	0.03185	0.00138	0.65658	0.00334	1	0.46198	0.55000	0	
33006	222.87704	6058487493587	0.43710	0.61076	222.81673	0.06032	841	1	0.45110	0.61944	1	0.43544	0.63327	1	0.44327	0.62635	1	0.37597	0.52224	15.06375	1.00445	1	0.62499	0.48685	14.96934	1.00445	1	-0.03162	-0.00586	0.67362	0.00316	1	0.03185	0.00138	0.65658	0.00335	1	0.46198	0.55000	0	
33007	222.88356	6058487558710	0.43938	0.61244	222.81673	0.06683	841	1	0.47578	0.61077	1	0.44857	0.64758	1	0.46218	0.62918	1	0.37605	0.52228	14.84475	1.01931	1	0.62534	0.48675	15.31939	1.01931	1	-0.03162	-0.00586	0.67362	0.00316	1	0.03185	0.00138	0.65658	0.00331	1	0.46198	0.55000	0	
33008	222.89046	6058487627682	0.44121	0.61313	222.81673	0.07373	841	1	0.47485	0.60255	1	0.44777	0.63901	1	0.46131	0.62078	1	0.37604	0.52229	15.13785	1.03416	1	0.62531	0.48668	15.42281	1.03416	1	-0.03162	-0.00586	0.67362	0.00311	1	0.03185	0.00138	0.65658	0.00330	1	0.46198	0.55000	0	
33009	222.89702	6058487693245	0.44139	0.61201	222.81673	0.08029	841	1	0.45721	0.61510	1	0.42981	0.58208	1	0.44351	0.59859	1	0.37601	0.52227	15.30938	1.03416	1	0.62526	0.48661	15.20107	1.03416	1	-0.03162	-0.00586	0.67362	0.00310	1	0.03185	0.00138	0.65658	0.00335	1	0.46198	0.55000	0	
33010	222.90385	6058487761617	0.44115	0.60943	222.81673	0.08713	841	1	0.44066	0.56349	1	0.43559	0.58814	1	0.43813	0.57582	1	0.37591	0.52223	14.63829	1.03416	1	0.62512	0.48662	15.03573	1.03416	1	-0.03162	-0.00586	0.67362	0.00310	1	0.03185	0.00138	0.65658	0.00330	1	0.46198	0.55000	0	
33011	222.91042	6058487827242	0.44095	0.60719	222.81673	0.09369	841	1	0.44066	0.56349	1	0.43559	0.58814	1	0.43813	0.57582	1	0.37587	0.52225	14.60164	1.03416	1	0.62525	0.48671	15.12930	1.03416	1	-0.03162	-0.00586	0.67362	0.00320	1	0.03185	0.00138	0.65658	0.00327	1	0.46198	0.55000	0	
33012	222.91701	6058487893193	0.44066	0.60721	222.81673	0.10028	841	1	0.44029	0.63486	1	0.43217	0.58041	1	0.43623	0.60764	1	0.37569	0.52270	15.14685	1.03416	1	0.62518	0.48660	15.17761	1.03416	1	-0.03162	-0.00586	0.67362	0.00321	1	0.03185	0.00138	0.65658	0.00340	1	0.46198	0.55000	0	
33013	222.92378	6058487960877	0.43979	0.60775	222.81673	0.10706	841	1	0.41591	0.62254	1	0.43582	0.61012	1	0.42587	0.61633	1	0.37586	0.52264	14.83799	1.03416	1	0.62515	0.48665	14.92310	1.03416	1	-0.03162	-0.00586	0.67362	0.00320	1	0.03185	0.00138	0.65658	0.00339	1	0.46198	0.55000	0	
33014	222.93060	6058488029175	0.43901	0.60823	222.81673	0.11388	841	1	0.41591	0.62254	1	0.43582	0.61012	1	0.42587	0.61633	1	0.37594	0.52282	15.32932	1.03416	1	0.62528	0.48687	15.14738	1.03416	1	-0.03158	-0.00590	0.67289	0.00308	1	0.03170	0.00132	0.65341	0.00330	1	0.46198	0.55000	0	
33015	222.93733	6058488096463	0.43854	0.60924	222.81673	0.12061	841	1	0.43832	0.63381	1	0.42190	0.62105	1	0.43011	0.62743	1	0.37571	0.52297	14.73376	1.03416	1	0.62526	0.48686	15.16405	1.03416	1	-0.03158	-0.00590	0.67289	0.00312	1	0.03170	0.00132	0.65341	0.00329	1	0.46198	0.55000	0	
33016	222.94405	6058488163528	0.43767	0.60893	222.81673	0.12732	841	1	0.41633	0.58389	1	0.42561	0.62231	1	0.42097	0.60310	1	0.37583	0.52266	15.13902	1.03416	1	0.62534	0.48688	15.27233	1.03416	1	-0.03158	-0.00590	0.67289	0.00308	1	0.03170	0.00132	0.65341	0.00332	1	0.46198	0.55000	0	
33017	222.95070	6058488230022	0.43687	0.60865	222.81673	0.13397	841	1	0.41633	0.58389	1	0.42561	0.62231	1	0.42097	0.60310	1	0.37571	0.52300	14.93574	1.03416	1	0.62538	0.48698	15.01121	1.03416	1	-0.03158	-0.00590	0.67289	0.00315	1	0.03170	0.00132	0.65341	0.00332	1	0.46198	0.55000	0	
33018	222.95749	6058488297946	0.43673	0.60819	222.81673	0.14076	841	1	0.44616	0.61368	1	0.42148	0.58333	1	0.43382	0.59850	1	0.37576	0.52282	14.55914	1.03416	1	0.62516	0.48701	14.83782	1.03416	1	-0.03158	-0.00590	0.67289	0.00314	1	0.03170	0.00132	0.65341	0.00333	1	0.46198	0.55000	0	
33019	222.96413	6058488364390	0.43563	0.60975	222.81673	0.14740	841	1	0.41491	0.67107	1	0.40791	0.61675	1	0.41141	0.64391	1	0.37583	0.52286	14.64595	1.03416	1	0.62519	0.48705	14.93350	1.03416	1	-0.03158	-0.00590	0.67289	0.00311	1	0.03170	0.00132	0.65341	0.00343	1	0.46198	0.55000	0	
33020	222.97075	6058488430581	0.43464	0.61125	222.81673	0.15402	841	1	0.41585	0.67491	1	0.40792	0.61678	1	0.41188	0.64584	1	0.37512	0.52320	14.97183	1.02630	1	0.62459	0.48716	15.15826	1.03411	1	-0.03148	-0.00598	0.66963	0.00304	1	0.03318	0.00134	0.68703	0.00334	1	0.46198	0.55000	0	
33021	222.97748	6058488497958	0.43347	0.61222	222.81673	0.16075	841	1	0.40594	0.61940	1	0.40488	0.65161	1	0.40541	0.63551	1	0.37497	0.52323	15.05656	1.02625	1	0.62438	0.48762	15.27878	1.03406	1	-0.03148	-0.00598	0.66963	0.00311	1	0.03318	0.00134	0.68703	0.00330	1	0.46198	0.55000	0	
33022	222.98442	6058488567366	0.43200	0.61239	222.81673	0.16769	841	1	0.38888	0.60224	1	0.40156	0.63130	1	0.39522	0.61677	1	0.37495	0.52331	15.20104	1.02619	1	0.62443	0.48725	14.84558	1.03401	1	-0.03148	-0.00598	0.66963	0.00310	1	0.03318	0.00134	0.68703	0.00322	1	0.46198	0.55000	0	
33023	222.99091	6058488632168	0.43065	0.61264	222.81673	0.17418	841	1	0.38889	0.60226	1	0.40229	0.63595	1	0.39559	0.61911	1	0.37487	0.52327	14.84286	1.02614	1	0.62442	0.48720	14.88520	1.02614	1	-0.03064	-0.00580	0.64962	0.00307	1	0.03178	0.00124	0.65911	0.00321	1	0.46198	0.55000	0	
33024	222.99754	6058488698478	0.42980	0.61415	222.81673	0.18082	841	1	0.40490	0.62303	1	0.40855	0.68639	1	0.40673	0.65471	1	0.37481	0.52329	14.80623	1.02614	1	0.62436	0.48714	14.93205	1.01833	1	-0.03064	-0.00580	0.64962	0.00306	1	0.03178	0.00124	0.65911	0.00332	1	0.46198	0.55000	0	
33025	223.00438	6058488766889	0.42849	0.61599	222.81673	0.18765	841	1	0.40239	0.65142	1	0.38136	0.68413	1	0.39187	0.66777	1	0.37476	0.52317	14.75852	1.01833	1	0.62440	0.48722	14.70197	1.01052	1	-0.03064	-0.00580	0.64962	0.00302	1	0.03178	0.00124	0.65911	0.00328	1	0.46198	0.55000	0	
33026	223.01096	6058488832735	0.42729	0.61779	222.81673	0.19423	841	1	0.40343	0.65544	1	0.38136	0.68413	1	0.39239	0.66978	1	0.37489	0.52303	14.82452	1.01052	1	0.62437	0.48720	14.96226	1.01052	1	-0.03064	-0.00570	0.64962	0.00315	1	0.03275	0.00137	0.67820	0.00320	1	0.46198	0.55000	0	
33027	223.01773	6058488900481	0.42697	0.61864	222.81673	0.20100	841	1	0.41886	0.63796	1	0.41593	0.65024	1	0.41740	0.64410	1	0.37475	0.52314	15.02258	1.01052	1	0.62402	0.48711	15.41553	1.01833	1	-0.03064	-0.00570	0.64962	0.00314	1	0.03275	0.00137	0.67820	0.00329	1	0.46198	0.55000	0	
33028	223.02443	6058488967450	0.40546	0.63848	222.81673	0.20100	841	0	0.38692	0.66966	1	0.37867	0.65562	1	0.38279	0.66264	1	0.37487	0.52293	14.54823	1.01833	1	0.62429	0.48717	14.93553	1.02614	1	-0.03064	-0.00570	0.64962	0.00311	1	0.03275	0.00137	0.67820	0.00325	1	0.46198	0.55000	0	
33029	223.03120	6058489035199	0.39384	0.64959	222.81673	0.20100	841	0	0.38576	0.66578	1	0.37867	0.65562	1	0.38222	0.66070	1	0.37504	0.52282	14.27794	1.02614	1	0.62421	0.48729	15.28759	1.02614	1	-0.03064	-0.00565	0.64962	0.00318	1	0.03169	0.00138	0.65721	0.00324	1	0.46198	0.55000	0	
33030	223.03778	6058489100849	0.39066	0.65609	222.81673	0.20100	841	0	0.39667	0.65620	1	0.37194	0.68197	1	0.38430	0.66909	1	0.37504	0.52292	14.18123	1.02614	1	0.62434	0.48717	14.96581	1.01833	1	-0.03064	-0.00565	0.64962	0.00317	1	0.03169	0.00138	0.65721	0.00320	1	0.46198	0.55000	0	
33031	223.04451	6058489168215	0.39627	0.65791	223.02443	0.02008	842	1	0.43092	0.63003	1	0.39527	0.69671	1	0.41309	0.66337	1	0.37502	0.52288	14.22918	1.01833	1	0.62436	0.48699	14.74886	1.01052	1	-0.03064	-0.00565	0.64962	0.00316	1	0.03169	0.00138	0.65721	0.00331	1	0.46198	0.55000	0	
33032	223.05112	6058489234265	0.39979	0.65984	223.02443	0.02669	842	1	0.43174	0.63422	1	0.39607	0.70093	1	0.41391	0.66757	1	0.37499	0.52292	14.54635	1.01052	1	0.62433	0.48706	14.79599	1.00271	1	-0.03064	-0.00565	0.64962	0.00315	1	0.03169	0.00138	0.65721	0.00319	1	0.46198	0.55000	0	
33033	223.05798	6058489302977	0.40007	0.65561	223.02443	0.03355	842	1	0.39443	0.61223	1	0.40849	0.65670	1	0.40146	0.63446	1	0.37502	0.52287	14.43550	1.00271	1	0.62427	0.48696	14.74763	1.00271	1	-0.03064	-0.00565	0.64962	0.00318	1	0.03169	0.00138	0.65721	0.00323	1	0.46198	0.55000	0	
33034	223.06477	6058489370845	0.40147	0.65416	223.02443	0.04034	842	1	0.41732	0.64568	1	0.40243	0.64527	1	0.40987	0.64547	1	0.37496	0.52288	14.55546	1.00271	1	0.62397	0.48695	15.17179	1.00271	1	-0.03064	-0.00565	0.64962	0.00315	1	0.03169	0.00138	0.65721	0.00319	1	0.46198	0.55000	0	
33035	223.07155	6058489438542	0.40252	0.65308	223.02443	0.04712	842	1	0.41732	0.64568	1	0.40243	0.64527	1	0.40987	0.64547	1	0.37501	0.52290	14.59180	1.00271	1	0.62401	0.48688	15.39364	1.00271	1	-0.03064	-0.00565	0.64962	0.00318	1	0.03169	0.00138	0.65721	0.00319	1	0.46198	0.55000	0	
33036	223.07828	6058489505851	0.40369	0.65448	223.02443	0.05385	842	1	0.41321	0.63581	1	0.41283	0.69564	1	0.41302	0.66573	1	0.37506	0.52287	14.53487	1.00271	1	0.62429	0.48694	14.98258	1.00271	1	-0.03064	-0.00565	0.64962	0.00312	1	0.03169	0.00138	0.65721	0.00321	1	0.46198	0.55000	0	
33037	223.08476	6058489570693	0.40437	0.65390	223.02443	0.06033	842	1	0.42222	0.62904	1	0.39871	0.66830	1	0.41047	0.64867	1	0.37492	0.52284	14.26594	1.00271	1	0.62398	0.48702	15.28398	1.00271	1	-0.03064	-0.00565	0.64962	0.00311	1	0.03169	0.00138	0.65721	0.00324	1	0.46198	0.55000	0	
33038	223.09140	6058489637075	0.40492	0.65343	223.02443	0.06697	842	1	0.42222	0.62904	1	0.39871	0.66830	1	0.41047	0.64867	1	0.37485	0.52277	14.35122	1.00271	1	0.62385	0.48701	15.58000	1.00271	1	-0.03064	-0.00565	0.64962	0.00315	1	0.03169	0.00138	0.65721	0.00315	1	0.46198	0.55000	0	
33039	223.09787	6058489701791	0.40519	0.65140	223.02443	0.07344	842	1	0.40925	0.61307	1	0.40696	0.64526	1	0.40811	0.62917	1	0.37479	0.52271	14.42903	1.00271	1	0.62393	0.48700	15.29274	1.00271	1	-0.03064	-0.00565	0.64962	0.00316	1	0.03169	0.00138	0.65721	0.00333	1	0.46198	0.55000	0	
33040	223.10469	6058489770033	0.40495	0.65161	223.02443	0.08026	842	1	0.39885	0.59306	1	0.40541	0.71517	1	0.40213	0.65411	1	0.37485	0.52254	14.17969	1.00271	1	0.62392	0.48703	15.23003	1.00271	1	-0.03064	-0.00565	0.64962	0.00303	1	0.03169	0.00138	0.65721	0.00327	1	0.46198	0.55000	0	
33041	223.11140	6058489837093	0.40466	0.65134	223.02443	0.08698	842	1	0.39777	0.58849	1	0.40394	0.70696	1	0.40085	0.64772	1	0.37469	0.52280	14.93396	1.01057	1	0.62390	0.48712	15.45823	1.01838	1	-0.03225	-0.00594	0.68275	0.00320	1	0.03430	0.00150	0.71253	0.00322	1	0.46198	0.55000	0	
33042	223.11813	6058489904499	0.40339	0.65026	223.02443	0.09370	842	1	0.37180	0.62837	1	0.39937	0.64218	1	0.38558	0.63528	1	0.37478	0.52229	14.12712	1.02625	1	0.62373	0.48699	15.32532	1.03406	1	-0.03225	-0.00594	0.68275	0.00300	1	0.03430	0.00150	0.71253	0.00330	1	0.46198	0.55000	0	
33043	223.12486	6058489971704	0.40304	0.64732	223.02443	0.10043	842	1	0.41295	0.57988	1	0.38287	0.62646	1	0.39791	0.60317	1	0.37484	0.52227	13.96105	1.04192	1	0.62365	0.48698	15.31575	1.04973	1	-0.03225	-0.00594	0.68275	0.00312	1	0.03430	0.00150	0.71253	0.00331	1	0.46198	0.55000	0	
33044	223.13165	6058490039609	0.40269	0.64446	223.02443	0.10722	842	1	0.41201	0.57541	1	0.38204	0.62185	1	0.39703	0.59863	1	0.37474	0.52229	14.27445	1.04973	1	0.62390	0.48705	15.25083	1.05755	1	-0.03107	-0.00571	0.65664	0.00301	1	0.03430	0.00150	0.71253	0.00336	1	0.46198	0.55000	0	
33045	223.13823	6058490105423	0.40180	0.64147	223.02443	0.11380	842	1	0.39432	0.61875	1	0.37903	0.56261	1	0.38667	0.59068	1	0.37481	0.52223	13.93282	1.04968	1	0.62375	0.48697	15.21115	1.04968	1	-0.03107	-0.00571	0.65664	0.00303	1	0.03430	0.00150	0.71253	0.00336	1	0.46198	0.55000	0	
33046	223.14513	6058490174388	0.40137	0.63941	223.02443	0.12070	842	1	0.40435	0.62087	1	0.38280	0.58376	1	0.39357	0.60232	1	0.37466	0.52242	14.56624	1.04182	1	0.62385	0.48703	15.29346	1.04182	1	-0.03107	-0.00571	0.65664	0.00299	1	0.03430	0.00150	0.71253	0.00334	1	0.46198	0.55000	0	
33047	223.15167	6058490239908	0.40100	0.63768	223.02443	0.12724	842	1	0.40435	0.62087	1	0.38363	0.58874	1	0.39399	0.60481	1	0.37464	0.52267	14.79869	1.04182	1	0.62425	0.48699	14.89796	1.03401	1	-0.03252	-0.00594	0.68842	0.00308	1	0.03169	0.00138	0.65721	0.00333	1	0.46198	0.55000	0	
33048	223.15831	6058490306148	0.40123	0.63573	223.02443	0.13388	842	1	0.40290	0.57483	1	0.40896	0.61856	1	0.40593	0.59669	1	0.37513	0.52229	14.94800	1.04187	1	0.62463	0.48669	15.20190	1.03406	1	-0.03252	-0.00594	0.68842	0.00304	1	0.03169	0.00138	0.65721	0.00329	1	0.46198	0.55000	0	
33049	223.16510	6058490374103	0.40267	0.63256	223.02443	0.14067	842	1	0.44063	0.57555	1	0.42509	0.55666	1	0.43286	0.56611	1	0.37518	0.52245	14.99810	1.04192	1	0.62467	0.48649	15.07800	1.03411	1	-0.03252	-0.00594	0.68842	0.00301	1	0.03169	0.00138	0.65721	0.00320	1	0.46198	0.55000	0	
33050	223.17177	6058490440826	0.40398	0.62967	223.02443	0.14734	842	1	0.44063	0.57553	1	0.42508	0.55663	1	0.43286	0.56608	1	0.37574	0.52223	14.92857	1.04197	1	0.62508	0.48637	15.22446	1.03416	1	-0.03158	-0.00580	0.67290	0.00295	1	0.03201	0.00144	0.66187	0.00320	1	0.46198	0.55000	0	
33051	223.17834	6058490506614	0.40452	0.62724	223.02443	0.15392	842	1	0.41408	0.56547	1	0.41944	0.57713	1	0.41676	0.57130	1	0.37584	0.52200	14.77415	1.03416	1	0.62509	0.48628	15.12563	1.03416	1	-0.03158	-0.00580	0.67290	0.00301	1	0.03201	0.00144	0.66187	0.00318	1	0.46198	0.55000	0	
33052	223.18518	6058490574943	0.40600	0.59700	223.02443	0.15392	842	0	0.42772	0.55601	1	0.42828	0.60637	1	0.42800	0.58119	1	0.37573	0.52219	14.73667	1.03416	1	0.62509	0.48659	15.12608	1.03416	1	-0.03158	-0.00580	0.67290	0.00301	1	0.03201	0.00144	0.66187	0.00336	1	0.46198	0.55000	0	
33053	223.19202	6058490643271	0.41687	0.58790	223.02443	0.15392	842	0	0.42772	0.55601	1	0.42774	0.60158	1	0.42773	0.57880	1	0.37590	0.52215	14.52872	1.03416	1	0.62500	0.48684	14.77025	1.04197	1	-0.03162	-0.00586	0.67362	0.00302	1	0.03328	0.00144	0.68697	0.00328	1	0.46198	0.55000	0	
33054	223.19855	6058490708539	0.42419	0.58145	223.02443	0.15392	842	0	0.46164	0.56377	1	0.41603	0.57332	1	0.43884	0.56854	1	0.37601	0.52226	14.70653	1.04197	1	0.62524	0.48680	14.62440	1.04979	1	-0.03162	-0.00586	0.67362	0.00312	1	0.03328	0.00144	0.68697	0.00337	1	0.46198	0.55000	0	
33055	223.20517	6058490774784	0.42590	0.58328	223.18518	0.01999	843	1	0.45429	0.63519	1	0.40774	0.54238	1	0.43101	0.58879	1	0.37577	0.52217	14.62738	1.04979	1	0.62507	0.48632	14.61453	1.05760	1	-0.03162	-0.00586	0.67362	0.00307	1	0.03328	0.00144	0.68697	0.00320	1	0.46198	0.55000	0	
33056	223.21185	6058490841678	0.42686	0.58398	223.18518	0.02667	843	1	0.45366	0.63117	1	0.40774	0.54238	1	0.43070	0.58678	1	0.37589	0.52229	14.85283	1.05760	1	0.62514	0.48668	15.27145	1.05760	1	-0.03162	-0.00586	0.67362	0.00306	1	0.03170	0.00142	0.65341	0.00336	1	0.46198	0.55000	0	
33057	223.21863	6058490909428	0.42629	0.58108	223.18518	0.03345	843	1	0.41424	0.53532	1	0.43272	0.59788	1	0.42348	0.56660	1	0.37604	0.52213	14.64832	1.05760	1	0.62509	0.48625	15.25348	1.04979	1	-0.03162	-0.00586	0.67362	0.00309	1	0.03170	0.00142	0.65341	0.00319	1	0.46198	0.55000	0	
33058	223.22537	6058490976868	0.42729	0.58393	223.18518	0.04019	843	1	0.42615	0.53982	1	0.44044	0.66214	1	0.43330	0.60098	1	0.37595	0.52215	14.55189	1.04979	1	0.62522	0.48611	14.67576	1.04197	1	-0.03162	-0.00586	0.67362	0.00312	1	0.03170	0.00142	0.65341	0.00325	1	0.46198	0.55000	0	
33059	223.23203	6058491043428	0.42812	0.58662	223.18518	0.04684	843	1	0.42697	0.54455	1	0.44091	0.66645	1	0.43394	0.60550	1	0.37572	0.52219	14.36002	1.04197	1	0.62507	0.48617	15.19034	1.03416	1	-0.03158	-0.00580	0.67290	0.00309	1	0.03170	0.00142	0.65341	0.00325	1	0.46198	0.55000	0	
33060	223.23880	6058491111050	0.42967	0.58924	223.18518	0.05362	843	1	0.45314	0.60326	1	0.43094	0.61715	1	0.44204	0.61020	1	0.37595	0.52210	15.24528	1.03416	1	0.62518	0.48627	14.96097	1.03416	1	-0.03158	-0.00580	0.67290	0.00301	1	0.03170	0.00142	0.65341	0.00320	1	0.46198	0.55000	0	
33061	223.24533	6058491176462	0.43002	0.59142	223.18518	0.06015	843	1	0.42934	0.59857	1	0.43702	0.62339	1	0.43318	0.61098	1	0.37591	0.52209	15.08899	1.03416	1	0.62511	0.48636	15.09577	1.03416	1	-0.03158	-0.00580	0.67290	0.00302	1	0.03170	0.00142	0.65341	0.00319	1	0.46198	0.55000	0	
33062	223.25215	6058491244692	0.43031	0.59319	223.18518	0.06697	843	1	0.42934	0.59857	1	0.43702	0.62339	1	0.43318	0.61098	1	0.37590	0.52210	15.12314	1.03416	1	0.62503	0.48607	15.11946	1.03416	1	-0.03230	-0.00588	0.68823	0.00302	1	0.03185	0.00148	0.65658	0.00321	1	0.46198	0.55000	0	
33063	223.25893	6058491312376	0.43045	0.59264	223.18518	0.07375	843	1	0.42756	0.58274	1	0.43653	0.59027	1	0.43204	0.58650	1	0.37586	0.52209	15.21964	1.03416	1	0.62527	0.48602	15.60905	1.03416	1	-0.03230	-0.00588	0.68823	0.00304	1	0.03185	0.00148	0.65658	0.00319	1	0.46198	0.55000	0	
33064	223.26546	6058491377678	0.43110	0.59506	223.18518	0.08028	843	1	0.44428	0.64619	1	0.43345	0.60207	1	0.43886	0.62413	1	0.37615	0.52205	14.72568	1.03416	1	0.62505	0.48614	14.90231	1.03416	1	-0.03230	-0.00588	0.68823	0.00304	1	0.03185	0.00148	0.65658	0.00324	1	0.46198	0.55000	0	
33065	223.27223	6058491445491	0.43168	0.59728	223.18518	0.08705	843	1	0.44500	0.65021	1	0.43345	0.60210	1	0.43923	0.62616	1	0.37624	0.52199	14.69086	1.02630	1	0.62517	0.48596	15.07822	1.03411	1	-0.03053	-0.00552	0.65149	0.00307	1	0.03292	0.00152	0.67757	0.00325	1	0.46198	0.55000	0	
33066	223.27884	6058491511428	0.43288	0.59763	223.18518	0.09366	843	1	0.47122	0.58778	1	0.42813	0.61739	1	0.44968	0.60259	1	0.37638	0.52172	14.02467	1.02625	1	0.62529	0.48614	15.52432	1.03406	1	-0.03053	-0.00552	0.65149	0.00311	1	0.03292	0.00152	0.67757	0.00323	1	0.46198	0.55000	0	
33067	223.28561	6058491579231	0.43317	0.59909	223.18518	0.10043	843	1	0.45646	0.63863	1	0.41866	0.60320	1	0.43756	0.62091	1	0.37631	0.52182	14.22773	1.02619	1	0.62509	0.48641	14.94518	1.03401	1	-0.03053	-0.00552	0.65149	0.00311	1	0.03292	0.00152	0.67757	0.00315	1	0.46198	0.55000	0	
33068	223.29248	6058491647851	0.43339	0.60011	223.18518	0.10730	843	1	0.45582	0.63454	1	0.41805	0.59838	1	0.43694	0.61646	1	0.37649	0.52189	14.70142	1.03401	1	0.62542	0.48639	15.25008	1.04182	1	-0.03158	-0.00570	0.67289	0.00308	1	0.03292	0.00152	0.67757	0.00314	1	0.46198	0.55000	0	
33069	223.29898	6058491712956	0.43227	0.60228	223.18518	0.11380	843	1	0.43174	0.65341	1	0.39448	0.62479	1	0.41311	0.63910	1	0.37637	0.52186	14.30972	1.04968	1	0.62556	0.48616	14.98164	1.04968	1	-0.03158	-0.00570	0.67289	0.00305	1	0.03292	0.00152	0.67757	0.00320	1	0.46198	0.55000	0	
33070	223.30568	6058491779956	0.43228	0.60211	223.18518	0.12050	843	1	0.43006	0.61736	1	0.43505	0.58084	1	0.43255	0.59910	1	0.37647	0.52192	14.31415	1.05755	1	0.62554	0.48612	15.28320	1.05755	1	-0.03158	-0.00570	0.67289	0.00309	1	0.03292	0.00152	0.67757	0.00325	1	0.46198	0.55000	0	
33071	223.31232	6058491846224	0.43232	0.60216	223.18518	0.12714	843	1	0.43078	0.62104	1	0.43549	0.58519	1	0.43313	0.60312	1	0.37645	0.52173	14.00267	1.05056	1	0.62556	0.48634	15.58463	1.05056	1	-0.03209	-0.00586	0.68586	0.00301	1	0.03292	0.00152	0.67757	0.00315	1	0.46198	0.55000	0	
33072	223.31915	6058491914662	0.43173	0.60467	223.18518	0.13397	843	1	0.42717	0.66242	1	0.41268	0.64739	1	0.41993	0.65491	1	0.37656	0.52182	14.09749	1.03570	1	0.62587	0.48628	14.53776	1.03570	1	-0.03209	-0.00586	0.68586	0.00310	1	0.03292	0.00152	0.67757	0.00323	1	0.46198	0.55000	0	
33073	223.32591	6058491982232	0.43112	0.60660	223.18518	0.14073	843	1	0.42843	0.64509	1	0.40815	0.64907	1	0.41829	0.64708	1	0.37650	0.52184	14.50122	1.02085	1	0.62583	0.48626	14.75130	1.02085	1	-0.03209	-0.00586	0.68586	0.00309	1	0.03292	0.00152	0.67757	0.00323	1	0.46198	0.55000	0	
33074	223.33235	6058492046590	0.43063	0.60871	223.18518	0.14717	843	1	0.43004	0.65280	1	0.40947	0.65769	1	0.41975	0.65524	1	0.37652	0.52191	14.59517	1.00600	1	0.62587	0.48628	14.72652	1.00600	1	-0.03209	-0.00592	0.68586	0.00306	1	0.03301	0.00148	0.67943	0.00324	1	0.46198	0.55000	0	
33075	223.33926	6058492115719	0.42977	0.60915	223.18518	0.15408	843	1	0.42214	0.64171	1	0.39789	0.59649	1	0.41002	0.61910	1	0.37651	0.52184	14.14888	1.00600	1	0.62587	0.48628	14.72652	1.00600	1	-0.03209	-0.00592	0.68586	0.00308	1	0.03301	0.00148	0.67943	0.00324	1	0.46198	0.55000	0	
33076	223.34583	6058492181338	0.42947	0.61036	223.18518	0.16064	843	1	0.43501	0.66103	1	0.40963	0.61813	1	0.42232	0.63958	1	0.37656	0.52194	14.15908	1.00600	1	0.62591	0.48633	14.76743	1.00600	1	-0.03209	-0.00592	0.68586	0.00301	1	0.03301	0.00148	0.67943	0.00324	1	0.46198	0.55000	0	
33077	223.35251	6058492248210	0.42916	0.61126	223.18518	0.16733	843	1	0.43348	0.65344	1	0.40901	0.61376	1	0.42124	0.63360	1	0.37648	0.52213	14.78174	1.02085	1	0.62579	0.48665	14.96411	1.01304	1	-0.03262	-0.00603	0.69932	0.00301	1	0.03247	0.00140	0.66727	0.00311	1	0.46198	0.55000	0	
33078	223.35928	6058492315900	0.42913	0.61114	223.18518	0.17410	843	1	0.43800	0.58197	1	0.41872	0.63440	1	0.42836	0.60818	1	0.37654	0.52225	14.63677	1.02789	1	0.62593	0.48708	14.73878	1.02008	1	-0.03262	-0.00603	0.69932	0.00305	1	0.03247	0.00140	0.66727	0.00331	1	0.46198	0.55000	0	
33079	223.36610	6058492384139	0.42884	0.61126	223.18518	0.18092	843	1	0.42018	0.58949	1	0.42230	0.63925	1	0.42124	0.61437	1	0.37652	0.52220	14.62132	1.03493	1	0.62583	0.48707	14.92937	1.02712	1	-0.03262	-0.00603	0.69932	0.00308	1	0.03247	0.00140	0.66727	0.00330	1	0.46198	0.55000	0	
33080	223.37253	6058492448445	0.42856	0.61123	223.18518	0.18735	843	1	0.41938	0.58550	1	0.42177	0.63514	1	0.42057	0.61032	1	0.37671	0.52243	14.20983	1.04197	1	0.62585	0.48709	14.96051	1.03416	1	-0.03168	-0.00591	0.67935	0.00301	1	0.03222	0.00134	0.66208	0.00323	1	0.46198	0.55000	0	
33081	223.37926	6058492515684	0.42892	0.61207	223.18518	0.19408	843	1	0.45057	0.61136	1	0.42836	0.66192	1	0.43947	0.63664	1	0.37665	0.52272	14.31639	1.03416	1	0.62589	0.48706	15.02094	1.03416	1	-0.03168	-0.00591	0.67935	0.00310	1	0.03222	0.00134	0.66208	0.00326	1	0.46198	0.55000	0	
